id ra dec hi_size line_flux_integral central_freq pa i w20
822 2.6272777777777776 34.43277777777777 235 1.71 4907 180 45 71
823 2.632722222222222 34.23527777777778 158 4.17 3676 180 45 161
824 2.6344166666666666 35.94499999999999 369 1.55 14171 180 45 334
825 2.636416666666667 33.945277777777775 270 1.31 11192 180 45 56
826 2.63775 33.01166666666666 191 3.5 4540 180 45 98
827 2.6381111111111113 33.31944444444445 55 1.59 4621 180 45 225
828 2.64375 32.0675 203 8.25 5195 180 45 251
829 2.6441944444444445 33.44638888888888 197 5.12 4616 180 45 391
830 2.6455 35.73027777777778 109 0.61 12852 180 45 225
831 2.6453333333333333 34.638888888888886 185 1.65 9633 180 45 136
832 2.6485 34.62916666666667 319 1.26 4743 180 45 292
833 2.64925 35.61027777777778 333 1.82 9252 180 45 325
834 2.6528055555555556 36.03666666666666 228 0.98 9456 180 45 195
835 2.654861111111111 31.735833333333336 88 0.99 4878 180 45 113
836 2.6574166666666668 33.33388888888889 105 1.02 5706 180 45 169
837 2.65975 36.07972222222222 109 3.82 2771 180 45 159
838 2.670722222222222 32.88055555555555 101 0.97 4370 180 45 283
839 2.671361111111111 35.85138888888889 124 0.67 11837 180 45 135
840 2.6715555555555555 32.26777777777777 203 12.32 4490 180 45 147
841 2.6783055555555553 35.300555555555555 70 0.75 9650 180 45 371
842 2.6785277777777776 32.14055555555556 90 1.45 9994 180 45 104
843 2.683388888888889 32.17611111111111 146 3.53 4432 180 45 117
844 2.685638888888889 31.452222222222222 133 1.88 10146 180 45 115
845 2.686416666666667 35.86055555555556 145 3.59 3136 180 45 107
846 2.686416666666667 31.491944444444446 125 0.77 4798 180 45 167
847 2.6869722222222223 34.35722222222223 144 1.14 7610 180 45 376
848 2.6877500000000003 35.80416666666667 199 0.88 13389 180 45 159
849 2.696305555555556 31.46333333333333 61 0.62 10205 180 45 93
850 2.6988611111111114 32.08888888888889 220 2.97 4563 180 45 144
851 2.7000833333333336 36.06666666666667 280 1.82 9194 180 45 255
852 2.7012222222222224 35.71361111111111 494 1.67 9484 180 45 296
853 2.7013888888888893 35.43888888888888 80 1.56 11811 180 45 508
854 2.7015277777777778 32.38472222222222 89 8.16 5127 180 45 192
855 2.706666666666667 35.65083333333333 131 1.84 11985 180 45 496
856 2.706055555555556 32.75222222222222 167 1.11 4755 180 45 159
857 2.7093611111111113 35.19916666666666 104 2.54 3551 180 45 175
858 2.7094444444444448 34.75527777777778 269 2.04 3904 180 45 119
859 2.7135277777777778 32.68861111111111 160 2.42 5257 180 45 294
860 2.7144166666666667 34.01444444444444 79 0.92 4539 180 45 329
861 2.7203055555555555 32.45861111111111 252 1.13 4051 180 45 51
862 2.724 31.466944444444444 260 7.22 5100 180 45 45
863 2.725916666666667 31.7875 298 6.88 4710 180 45 85
864 2.7284444444444444 32.49944444444444 315 6.07 4135 180 45 139
865 2.7303611111111112 31.334444444444443 49 0.55 5697 180 45 394
866 2.7304166666666667 32.386944444444445 94 1.9 4059 180 45 519
867 2.7306944444444445 32.516666666666666 136 2.81 4530 180 45 348
868 2.7308333333333334 33.35194444444445 200 5.25 4733 180 45 157
869 2.7314166666666666 31.366944444444446 104 2.75 5533 180 45 233
870 2.7318611111111113 33.16861111111111 219 1.65 5486 180 45 187
871 2.7373611111111114 32.25944444444445 254 2.05 10042 180 45 179
872 2.7379722222222225 31.340833333333332 113 1.21 5154 180 45 191
873 2.7386666666666666 35.312777777777775 134 2.57 9078 180 45 144
874 2.74025 32.348333333333336 205 1.8 5128 180 45 217
875 2.740111111111111 33.73527777777778 244 4.12 5328 180 45 234
876 2.740388888888889 36.038333333333334 224 0.96 14571 180 45 280
877 2.749416666666667 34.09916666666667 256 1.56 9498 180 45 114
878 2.750888888888889 32.16416666666667 109 11.31 1582 180 45 270
879 2.753972222222222 35.186388888888885 271 3.66 4977 180 45 302
880 2.7548333333333335 35.6675 34 0.42 5255 180 45 289
881 2.7565833333333334 36.16305555555555 204 1.3 14466 180 45 377
882 2.7604444444444445 35.47166666666667 207 2.06 11405 180 45 143
883 2.7644166666666665 35.82944444444445 63 1.13 13078 180 45 381
884 2.766166666666667 35.822500000000005 336 2.06 13219 180 45 215
885 2.765972222222222 35.10666666666667 94 0.98 11724 180 45 363
886 2.765888888888889 33.03916666666667 85 1.02 5254 180 45 101
887 2.7734722222222223 35.027499999999996 124 1.3 8887 180 45 237
888 2.7764444444444445 32.45194444444445 305 2.13 4829 180 45 220
889 2.7765555555555554 35.03916666666667 208 1.52 14002 180 45 120
890 2.7829444444444444 31.892222222222223 198 1.28 4741 180 45 378
891 2.7849999999999997 33.31305555555555 218 2.28 5210 180 45 325
892 2.785333333333333 34.24944444444444 141 1.33 5191 180 45 204
893 2.7872777777777777 33.282222222222224 187 1.76 5325 180 45 77
894 2.798722222222222 34.583333333333336 55 1.17 1608 180 45 179
895 2.8043888888888886 34.418055555555554 357 10.45 5279 180 45 305
896 2.805638888888889 34.1 202 0.84 5214 180 45 239
897 2.8159166666666664 35.46416666666667 194 1.82 5067 180 45 225
898 2.817944444444444 33.05694444444444 234 2.42 9605 180 45 292
899 2.8203611111111107 35.33527777777778 489 3.27 12397 180 45 87
900 2.824472222222222 34.73722222222222 49 0.71 1588 180 45 194
901 2.826472222222222 32.07138888888889 378 1.67 10281 180 45 56
902 2.8273611111111108 35.903055555555554 247 1.28 5262 180 45 152
903 2.827222222222222 34.92805555555555 89 0.7 13479 180 45 429
904 2.827611111111111 34.03333333333333 75 1.36 11661 180 45 110
905 2.8283888888888886 32.020833333333336 112 1.23 7614 180 45 385
906 2.8304444444444443 34.269444444444446 116 1.19 4191 180 45 360
907 2.832222222222222 35.86611111111111 459 2.31 12629 180 45 142
908 2.8458333333333337 33.515 225 1.17 11960 180 45 217
909 2.849388888888889 34.47361111111111 237 1.17 11608 180 45 140
910 2.8531944444444446 35.99 28 0.99 5187 180 45 173
911 2.8590833333333334 31.586944444444445 245 1.43 10655 180 45 294
912 2.860638888888889 35.01861111111111 169 1.05 5251 180 45 254
913 2.8616944444444443 32.105000000000004 43 0.68 1465 180 45 189
914 2.8635 34.15833333333333 127 1.36 5445 180 45 267
915 2.8694722222222224 33.221111111111114 369 2.58 14220 180 45 105
916 2.8698333333333332 35.01138888888889 188 3.56 5070 180 45 386
917 2.87425 33.31916666666667 167 2.0 4888 180 45 255
918 2.884638888888889 31.794722222222223 375 1.77 11610 180 45 256
919 2.888638888888889 31.90611111111111 184 0.93 11519 180 45 131
920 2.8895 31.68305555555556 334 4.25 10570 180 45 320
921 2.896138888888889 35.657777777777774 150 1.18 5266 180 45 607
922 2.904638888888889 34.46666666666667 240 3.71 7336 180 45 282
923 2.905972222222222 31.291666666666668 219 4.4 5441 180 45 186
924 2.9105 35.25861111111111 40 0.94 5133 180 45 131
925 2.9195277777777777 35.998333333333335 179 1.21 8576 180 45 610
926 2.9199166666666665 35.93055555555555 105 0.94 8613 180 45 208
927 2.9215555555555555 32.224722222222226 147 1.07 9535 180 45 280
928 2.929777777777778 33.76611111111111 156 5.87 1548 180 45 216
929 2.9317499999999996 32.34 429 3.24 11298 180 45 293
930 2.9351111111111114 31.289722222222224 202 1.02 10743 180 45 328
931 2.938861111111111 34.04055555555556 49 0.9 5047 180 45 343
932 2.9395833333333337 32.78138888888889 204 1.42 11822 180 45 220
933 2.947 33.6 114 0.9 14328 180 45 257
934 2.9571111111111112 33.243611111111115 424 1.71 11141 180 45 227
935 2.9648333333333334 31.643055555555556 292 2.18 11344 180 45 280
936 2.9674444444444448 32.513888888888886 89 1.33 3609 180 45 159
937 2.967861111111111 35.25833333333333 222 9.72 4851 180 45 127
938 2.972277777777778 32.33916666666667 273 3.62 3642 180 45 176
939 2.9741666666666666 32.96666666666667 121 2.28 3734 180 45 298
940 2.9756666666666667 32.13388888888889 104 0.83 10304 180 45 64
941 2.9795555555555557 35.48777777777778 31 0.38 4867 180 45 233
942 2.9795277777777778 36.094166666666666 203 1.54 8148 180 45 305
943 2.98425 32.62361111111111 566 4.67 11463 180 45 134
944 2.9850833333333333 33.91305555555555 77 5.83 3876 180 45 182
945 2.988472222222222 34.103611111111114 218 1.44 11852 180 45 88
946 3.000583333333333 36.01555555555556 291 1.95 8117 180 45 394
947 3.006111111111111 34.07166666666667 292 2.18 6800 180 45 133
948 3.0083333333333333 34.03805555555555 282 2.61 11926 180 45 219
949 3.0100277777777777 35.180277777777775 417 2.9 5064 180 45 280
950 3.0107222222222223 35.63333333333333 267 2.54 4980 180 45 431
951 3.011388888888889 32.65222222222222 470 1.94 10198 180 45 154
952 3.0191944444444445 36.16166666666666 121 0.95 8207 180 45 413
953 3.0236666666666667 32.0175 175 0.94 5960 180 45 73
954 3.0273055555555555 31.81722222222222 287 5.84 6224 180 45 288
955 3.0289166666666665 35.21222222222222 442 11.58 4946 180 45 42
956 3.0306666666666664 35.48527777777778 47 1.71 4970 180 45 245
957 3.03025 35.10527777777778 407 2.1 4948 180 45 67
958 3.0320555555555555 35.73555555555556 169 5.21 4874 180 45 68
959 3.0348888888888887 36.09666666666667 536 3.32 7892 180 45 282
960 3.03525 33.29861111111111 282 2.99 11484 180 45 559
961 3.0420833333333333 35.77222222222222 274 1.04 12960 180 45 274
962 3.048722222222222 36.11138888888889 46 0.63 7596 180 45 363
963 3.051472222222222 33.695277777777775 34 3.48 215 180 45 210
964 3.05625 35.74805555555556 130 0.75 14064 180 45 103
965 3.062722222222222 31.891666666666666 76 0.59 6203 180 45 263
966 3.0651944444444443 35.99388888888889 153 0.88 7653 180 45 101
967 3.0677222222222222 31.865555555555556 149 0.8 6227 180 45 255
968 3.0695555555555556 35.025555555555556 50 0.57 4246 180 45 130
969 3.086638888888889 35.83111111111111 79 1.01 3834 180 45 140
970 3.088138888888889 34.730555555555554 151 1.5 4352 180 45 244
971 3.093 32.23166666666667 96 1.34 6232 180 45 133
972 3.093388888888889 33.391666666666666 383 8.93 6226 180 45 122
973 3.0996111111111113 31.010833333333334 120 0.89 14197 180 45 760
974 3.1377777777777776 31.481666666666666 238 1.24 11647 180 45 36
975 3.1592777777777776 31.193333333333335 63 1.34 5486 180 45 346
976 3.1696388888888887 31.921944444444446 369 7.21 12163 180 45 542
977 7.492388888888889 31.635833333333334 123 1.04 7948 180 45 319
978 7.508222222222222 32.15138888888889 72 0.65 4734 180 45 70
979 7.523194444444444 31.725277777777777 274 3.87 5019 180 45 144
980 7.556388888888889 31.486666666666668 411 3.54 5028 180 45 136
981 7.5565 31.380833333333335 287 1.51 5030 180 45 663
982 7.561083333333333 31.779444444444444 190 1.63 8007 180 45 239
983 7.562944444444445 31.15722222222222 182 1.09 4737 180 45 240
984 7.567333333333333 32.18944444444444 141 1.45 8032 180 45 312
985 7.573527777777778 31.429722222222225 174 0.96 4747 180 45 226
986 7.5817499999999995 31.2775 311 7.55 4665 180 45 280
987 7.5841666666666665 31.960555555555555 158 0.84 5701 180 45 108
988 7.5913055555555555 31.763333333333332 110 0.51 5002 180 45 134
989 7.612333333333333 31.455555555555556 171 1.24 10868 180 45 235
990 7.630777777777778 32.18722222222222 362 2.41 8123 180 45 115
991 7.633277777777778 31.250555555555554 144 2.01 5735 180 45 370
992 7.666805555555555 32.18555555555555 392 2.24 8327 180 45 301
993 7.669666666666667 32.18722222222222 184 2.35 4074 180 45 242
994 7.669833333333334 31.155555555555555 297 1.66 12462 180 45 187
995 7.6777500000000005 31.103333333333335 254 1.29 12536 180 45 257
996 7.726166666666667 31.535833333333336 158 2.73 3734 180 45 125
997 7.737861111111111 31.648611111111112 469 1.35 4205 180 45 350
998 7.76275 32.10861111111111 261 1.47 8137 180 45 188
999 7.789027777777777 31.040555555555557 263 0.93 12023 180 45 379
1000 7.811277777777778 31.764444444444443 110 0.56 16790 180 45 166
1001 7.835916666666666 31.972499999999997 242 1.35 15969 180 45 162
1002 7.846388888888889 32.10388888888889 68 0.58 5281 180 45 465
1003 7.8990277777777775 31.34611111111111 289 1.1 8333 180 45 147
1004 7.90425 31.274166666666666 73 0.61 8232 180 45 127
1005 7.930416666666667 31.329444444444444 128 0.55 14606 180 45 384
1006 7.955222222222222 31.474166666666665 203 2.16 5272 180 45 320
1007 7.982666666666667 31.554444444444446 118 0.72 5217 180 45 178
1008 7.987916666666667 31.790555555555557 123 1.13 17603 180 45 252
1009 7.989055555555556 31.664166666666667 25 0.5 2338 180 45 626
1010 7.992277777777778 32.02444444444444 119 1.28 3116 180 45 203
1011 7.995916666666667 31.48638888888889 280 1.43 13437 180 45 108
1012 8.03438888888889 31.078333333333333 238 1.28 13900 180 45 236
1013 8.053055555555556 31.169444444444444 347 1.06 11130 180 45 115
1014 8.054222222222222 31.772499999999997 221 1.03 10878 180 45 286
1015 8.09763888888889 31.524166666666666 133 1.37 11933 180 45 235
1016 8.224111111111112 31.942222222222224 215 2.31 4081 180 45 115
1017 8.226833333333333 31.552500000000002 101 0.58 5856 180 45 173
1018 8.229166666666666 31.079166666666666 154 0.67 6568 180 45 281
1019 8.270138888888889 31.435277777777777 232 1.06 6081 180 45 89
1020 8.308083333333334 31.215 103 0.8 11952 180 45 72
1021 8.418111111111111 32.01972222222222 50 1.17 651 180 45 274
1022 8.440305555555556 31.45611111111111 187 0.77 17029 180 45 320
1023 8.45422222222222 31.87611111111111 236 0.91 15150 180 45 202
1024 8.499805555555554 31.035555555555558 214 3.05 14957 180 45 69
1025 8.507444444444445 31.1875 109 1.82 2090 180 45 66
1026 8.516861111111112 31.36861111111111 92 0.73 8250 180 45 289
1027 8.539055555555555 31.186944444444446 182 1.05 9357 180 45 148
1028 8.555250000000001 31.644166666666667 131 0.54 8214 180 45 259
1029 8.561250000000001 31.30527777777778 73 0.83 5490 180 45 379
1030 8.624583333333334 31.11888888888889 130 0.83 14473 180 45 88
1031 8.641583333333333 31.84611111111111 128 1.38 8155 180 45 105
1032 8.643666666666666 31.88 141 0.82 8150 180 45 336
1033 8.65788888888889 31.390555555555554 65 0.71 7726 180 45 131
1034 8.663611111111111 31.678611111111113 26 2.61 612 180 45 250
1035 8.741583333333333 31.360833333333336 142 2.79 2201 180 45 175
1036 8.760361111111111 31.24416666666667 209 0.94 7512 180 45 342
1037 8.775 31.145555555555553 248 1.26 15891 180 45 254
1038 8.789305555555556 31.179166666666667 141 0.93 15583 180 45 131
1039 8.806833333333334 31.24277777777778 111 0.59 9575 180 45 40
1040 8.838694444444444 31.916666666666668 229 1.49 7577 180 45 201
1041 8.862416666666666 31.640833333333333 138 0.88 16544 180 45 262
1042 8.92611111111111 31.210833333333333 158 0.71 2086 180 45 41
1043 8.933694444444445 31.635833333333334 288 1.43 14841 180 45 31
1044 8.937194444444446 31.148611111111112 291 1.13 16352 180 45 269
1045 8.977444444444444 31.4775 94 0.69 7991 180 45 84
1046 8.978944444444444 31.128611111111113 296 1.17 9152 180 45 90
1047 8.9805 31.54888888888889 201 0.95 11923 180 45 197
1048 9.00388888888889 32.0 105 1.29 1970 180 45 223
1049 9.015555555555556 31.99277777777778 135 3.77 1998 180 45 43
1050 9.063444444444444 31.78527777777778 83 0.83 1980 180 45 240
1051 9.173916666666667 31.939722222222223 108 0.6 9777 180 45 166
1052 9.191555555555556 33.848888888888894 247 2.32 8029 180 45 132
1053 9.193444444444445 32.85138888888889 127 3.56 4316 180 45 131
1054 9.200527777777777 31.57638888888889 42 0.37 758 180 45 188
1055 9.214694444444444 31.69388888888889 134 0.89 1896 180 45 160
1056 9.216027777777777 34.07555555555556 344 2.36 9659 180 45 215
1057 9.218027777777777 33.4225 123 1.81 3418 180 45 531
1058 9.220333333333333 31.802500000000002 176 7.0 1895 180 45 307
1059 9.22161111111111 31.361666666666668 245 1.47 12481 180 45 125
1060 9.227944444444445 33.32222222222222 187 3.0 3400 180 45 316
1061 9.233138888888888 33.81805555555556 165 0.95 13025 180 45 372
1062 9.241194444444444 34.07555555555556 340 4.02 14124 180 45 311
1063 9.24186111111111 31.334444444444443 365 2.49 12386 180 45 193
1064 9.257444444444445 31.4025 140 6.13 1874 180 45 522
1065 9.258138888888888 31.81222222222222 227 1.61 12573 180 45 49
1066 9.260194444444444 33.187777777777775 45 0.37 3413 180 45 159
1067 9.2645 32.468333333333334 98 2.09 4279 180 45 200
1068 9.288055555555555 32.019999999999996 402 2.32 14756 180 45 207
1069 9.299138888888889 32.635555555555555 153 0.73 12769 180 45 101
1070 9.303305555555557 33.6575 194 0.78 7474 180 45 118
1071 9.306416666666667 32.88638888888889 183 1.43 7932 180 45 262
1072 9.309305555555556 32.26916666666666 302 1.51 8056 180 45 56
1073 9.309916666666668 34.56083333333333 466 5.35 6347 180 45 259
1074 9.311611111111112 33.40555555555555 196 1.01 12643 180 45 251
1075 9.318305555555556 31.110555555555557 313 1.66 7450 180 45 285
1076 9.320027777777778 35.61222222222222 188 1.12 5278 180 45 493
1077 9.323944444444445 35.87 105 0.87 14254 180 45 245
1078 9.324527777777778 33.664722222222224 163 0.78 7096 180 45 235
1079 9.32488888888889 33.781666666666666 148 0.53 5722 180 45 178
1080 9.32786111111111 33.73361111111111 441 2.9 6106 180 45 236
1081 9.329194444444445 33.53583333333333 134 0.53 6409 180 45 164
1082 9.330027777777778 33.60305555555556 97 0.71 4456 180 45 85
1083 9.33161111111111 32.93944444444444 445 1.33 14809 180 45 237
1084 9.333916666666667 33.1025 409 2.51 6387 180 45 452
1085 9.339611111111111 34.23555555555556 273 0.81 7274 180 45 293
1086 9.342305555555557 35.19972222222222 142 1.14 7474 180 45 124
1087 9.343916666666667 33.0575 317 1.01 6491 180 45 212
1088 9.345972222222223 35.764722222222225 151 1.32 7570 180 45 73
1089 9.346333333333334 33.71416666666667 175 0.83 7209 180 45 320
1090 9.347805555555556 35.85305555555556 136 0.76 7054 180 45 249
1091 9.348194444444445 35.3675 317 4.91 7497 180 45 370
1092 9.36375 33.73694444444445 115 1.2 6864 180 45 296
1093 9.367555555555557 35.439166666666665 187 1.37 7538 180 45 156
1094 9.368 33.864444444444445 223 1.49 7214 180 45 229
1095 9.371 33.939166666666665 207 1.18 6006 180 45 267
1096 9.371527777777779 31.296944444444446 324 1.36 14597 180 45 200
1097 9.378944444444445 33.53527777777778 65 0.54 7631 180 45 210
1098 9.386416666666666 31.439166666666665 367 1.42 12673 180 45 155
1099 9.387972222222222 31.7375 221 1.09 10758 180 45 79
1100 9.387833333333333 34.73583333333333 140 2.43 1577 180 45 118
1101 9.391527777777778 32.75472222222222 210 0.55 7242 180 45 196
1102 9.394583333333333 32.8775 175 0.83 7241 180 45 218
1103 9.3965 35.48583333333333 267 4.52 7950 180 45 195
1104 9.397916666666665 31.535833333333336 246 0.76 4341 180 45 439
1105 9.399916666666666 35.87222222222222 193 1.07 8146 180 45 252
1106 9.4 33.25388888888889 320 1.36 14982 180 45 327
1107 9.406 34.52333333333333 311 2.52 1672 180 45 68
1108 9.40975 34.656666666666666 87 1.25 1841 180 45 253
1109 9.410333333333334 33.60611111111111 111 0.68 12587 180 45 476
1110 9.419166666666666 31.529444444444444 218 0.72 7720 180 45 157
1111 9.421916666666666 34.10333333333333 148 3.47 6752 180 45 206
1112 9.425583333333332 31.7425 132 0.77 7221 180 45 251
1113 9.429194444444445 35.29694444444444 235 0.99 4893 180 45 36
1114 9.42925 34.84805555555556 167 2.46 4875 180 45 595
1115 9.430222222222222 34.27388888888889 127 4.97 1648 180 45 337
1116 9.432944444444443 34.614444444444445 301 2.23 7259 180 45 307
1117 9.433722222222222 34.646388888888886 191 6.47 1624 180 45 201
1118 9.434555555555555 34.89833333333333 137 1.32 4853 180 45 225
1119 9.435777777777778 33.725 48 3.03 537 180 45 305
1120 9.439972222222222 32.9825 247 1.31 13517 180 45 145
1121 9.440305555555556 33.07027777777778 341 1.68 13542 180 45 148
1122 9.443 36.10944444444445 75 1.22 9288 180 45 105
1123 9.461305555555555 34.54388888888889 203 2.76 5199 180 45 409
1124 9.464444444444444 32.651111111111106 360 2.35 8073 180 45 407
1125 9.46725 31.983888888888888 215 0.85 6953 180 45 466
1126 9.475305555555556 34.385 103 1.47 5165 180 45 357
1127 9.478388888888889 35.178888888888885 187 1.6 5410 180 45 311
1128 9.479444444444445 36.013888888888886 68 0.53 9351 180 45 184
1129 9.480055555555555 32.816111111111105 182 1.26 8088 180 45 193
1130 9.484666666666666 34.344166666666666 84 0.9 6869 180 45 195
1131 9.486305555555555 31.604166666666668 293 1.22 13799 180 45 234
1132 9.489888888888888 35.88027777777778 36 1.34 1698 180 45 317
1133 9.491222222222222 31.049444444444447 65 0.47 12730 180 45 98
1134 9.491333333333332 31.95861111111111 224 0.75 12723 180 45 123
1135 9.49386111111111 35.35305555555556 174 2.15 4350 180 45 166
1136 9.498305555555556 31.141944444444444 380 1.17 7626 180 45 268
1137 9.49911111111111 35.50361111111111 181 1.08 7023 180 45 88
1138 9.502361111111112 34.65361111111111 139 1.07 6837 180 45 127
1139 9.521416666666667 35.68472222222222 158 1.05 7956 180 45 122
1140 9.522111111111112 33.43444444444444 191 0.88 15157 180 45 225
1141 9.526194444444446 32.37861111111111 195 0.93 6768 180 45 137
1142 9.529583333333335 34.146388888888886 85 1.02 5239 180 45 120
1143 9.53263888888889 33.19027777777777 226 0.96 12696 180 45 242
1144 9.532722222222223 32.57416666666667 60 0.48 12639 180 45 303
1145 9.533416666666666 32.74861111111111 93 0.86 12584 180 45 187
1146 9.533916666666666 32.22944444444445 50 0.85 4711 180 45 305
1147 9.537166666666666 32.715833333333336 135 1.1 6956 180 45 139
1148 9.538194444444445 35.94555555555555 191 1.36 8165 180 45 105
1149 9.539166666666667 31.055 111 0.92 13767 180 45 165
1150 9.540694444444444 35.69638888888888 171 1.01 6679 180 45 216
1151 9.54213888888889 36.04694444444444 188 0.99 5784 180 45 89
1152 9.542222222222222 35.135555555555555 102 0.85 13293 180 45 149
1153 9.547333333333333 33.64083333333333 180 1.18 8123 180 45 147
1154 9.550055555555556 32.02472222222222 288 1.53 13807 180 45 299
1155 9.561416666666668 31.654999999999998 117 1.4 8106 180 45 204
1156 9.562416666666667 33.599722222222226 67 1.38 1558 180 45 192
1157 9.574277777777777 32.45805555555556 118 0.6 4719 180 45 247
1158 9.576666666666666 31.962777777777777 34 0.47 15355 180 45 268
1159 9.579694444444444 32.143055555555556 141 1.11 4313 180 45 87
1160 9.581194444444444 34.92861111111111 272 1.39 12737 180 45 310
1161 9.586527777777778 32.352222222222224 101 1.42 4276 180 45 201
1162 9.587472222222223 33.98166666666667 362 1.96 8456 180 45 62
1163 9.588805555555556 35.650277777777774 535 1.64 12586 180 45 470
1164 9.589194444444445 35.915277777777774 89 3.06 1542 180 45 78
1165 9.591222222222223 31.72083333333333 262 1.69 8784 180 45 194
1166 9.592305555555557 33.40555555555555 177 1.1 11929 180 45 205
1167 9.593250000000001 34.90972222222222 84 0.83 6570 180 45 411
1168 9.598805555555556 33.77972222222222 33 0.95 6912 180 45 209
1169 9.606388888888889 35.62166666666667 121 1.64 12902 180 45 59
1170 9.607305555555556 31.839444444444442 313 1.5 6749 180 45 264
1171 9.610861111111111 32.85055555555556 40 0.62 6818 180 45 102
1172 9.615222222222222 32.87972222222222 160 0.95 6766 180 45 175
1173 9.615416666666667 35.635555555555555 286 1.62 6657 180 45 121
1174 9.616083333333332 31.002222222222223 109 1.05 6543 180 45 231
1175 9.616333333333333 31.325 294 1.58 8004 180 45 320
1176 9.6175 35.71055555555556 177 1.66 6887 180 45 188
1177 9.61875 33.587500000000006 337 1.23 7934 180 45 199
1178 9.622055555555557 33.82361111111111 439 2.44 6812 180 45 133
1179 9.624861111111112 35.18583333333333 94 0.95 6742 180 45 210
1180 9.625361111111111 32.84583333333334 237 2.44 4365 180 45 579
1181 9.62563888888889 35.59444444444445 326 1.88 6705 180 45 188
1182 9.62738888888889 35.236111111111114 132 3.67 6279 180 45 285
1183 9.6315 35.78666666666666 223 1.04 6734 180 45 297
1184 9.63313888888889 35.20055555555556 169 1.99 6132 180 45 69
1185 9.6335 31.635833333333334 102 1.66 6774 180 45 261
1186 9.640305555555555 32.327222222222225 120 0.71 6634 180 45 118
1187 9.645111111111111 34.719166666666666 322 1.54 12354 180 45 75
1188 9.646305555555555 34.91694444444444 267 2.06 12564 180 45 197
1189 9.647944444444445 34.29833333333333 153 0.86 4329 180 45 318
1190 9.648972222222222 35.68055555555555 167 0.72 6129 180 45 189
1191 9.649944444444444 33.50944444444445 165 0.87 9725 180 45 184
1192 9.651944444444444 33.90138888888889 148 0.78 5707 180 45 577
1193 9.652305555555555 34.01083333333333 243 11.67 4420 180 45 163
1194 9.652777777777779 35.81055555555555 122 0.67 6094 180 45 125
1195 9.655277777777778 32.312777777777775 406 7.4 6693 180 45 167
1196 9.656972222222223 32.369166666666665 299 6.03 6859 180 45 292
1197 9.657861111111112 33.849444444444444 302 4.53 5785 180 45 201
1198 9.668 35.03805555555555 41 1.0 12641 180 45 36
1199 9.67061111111111 31.67527777777778 191 1.09 6650 180 45 407
1200 9.671472222222222 35.01361111111111 158 1.33 12700 180 45 164
1201 9.671805555555554 34.882777777777775 328 1.6 14072 180 45 263
1202 9.672416666666667 34.82055555555556 136 1.16 14084 180 45 256
1203 9.672555555555554 33.82666666666667 381 1.81 11726 180 45 234
1204 9.675444444444445 31.885833333333334 142 0.9 4410 180 45 173
1205 9.680166666666667 32.463055555555556 48 0.29 1288 180 45 275
1206 9.681916666666666 31.746111111111112 264 2.26 6774 180 45 189
1207 9.688027777777778 35.88472222222222 477 10.01 7009 180 45 43
1208 9.68913888888889 31.82777777777778 224 0.89 8001 180 45 324
1209 9.692305555555556 35.62916666666667 114 0.92 5998 180 45 107
1210 9.693138888888889 32.445277777777775 55 0.55 6874 180 45 177
1211 9.697138888888889 33.505833333333335 432 2.6 11257 180 45 124
1212 9.699333333333334 35.37861111111111 251 1.25 11793 180 45 101
1213 9.705944444444444 32.05361111111111 159 1.42 4591 180 45 415
1214 9.708944444444445 33.85166666666667 144 1.02 6588 180 45 294
1215 9.715499999999999 31.850555555555555 303 19.78 1315 180 45 181
1216 9.716805555555556 31.785555555555558 195 1.36 6533 180 45 255
1217 9.716888888888889 33.26305555555555 37 1.48 549 180 45 430
1218 9.718277777777779 33.35166666666667 95 0.57 11492 180 45 62
1219 9.7225 34.76888888888889 221 1.57 14118 180 45 394
1220 9.723555555555556 31.96722222222222 56 1.01 1642 180 45 132
1221 9.725222222222222 34.03666666666666 419 3.78 8523 180 45 200
1222 9.725916666666667 33.45333333333333 33 0.53 514 180 45 146
1223 9.730527777777779 34.99194444444444 129 0.93 6142 180 45 416
1224 9.733194444444445 31.304722222222225 109 1.15 16588 180 45 134
1225 9.735444444444443 34.69833333333333 258 2.12 5980 180 45 316
1226 9.737972222222222 34.050555555555555 98 0.71 12773 180 45 143
1227 9.740277777777777 35.31583333333333 128 0.72 12864 180 45 166
1228 9.740305555555555 34.7025 159 1.98 6008 180 45 199
1229 9.74911111111111 31.099444444444444 348 5.07 10399 180 45 169
1230 9.751027777777777 35.315555555555555 154 1.17 8272 180 45 232
1231 9.751166666666666 35.31333333333333 151 1.16 8271 180 45 133
1232 9.751333333333333 32.23694444444445 29 1.66 537 180 45 104
1233 9.752916666666666 35.78527777777778 181 1.23 6664 180 45 169
1234 9.753861111111112 34.70805555555556 296 1.17 12209 180 45 186
1235 9.756305555555555 36.15694444444444 176 2.64 6537 180 45 248
1236 9.756805555555555 34.62305555555555 394 2.16 12041 180 45 204
1237 9.760833333333334 33.24444444444445 66 0.91 4444 180 45 403
1238 9.762472222222222 36.00611111111111 65 0.62 6696 180 45 222
1239 9.762583333333334 33.86833333333333 203 3.21 6733 180 45 127
1240 9.764444444444445 34.68805555555555 343 3.52 6122 180 45 186
1241 9.768527777777779 33.68527777777778 161 0.85 6702 180 45 335
